extended_rank	name_short	name	inn	country	profile	in_training	actual_score	actual_rank	predicted_score	score_normalized	F1	F2	F3	F4	F5
386	Ухтинский Государственный Технический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «УХТИНСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ»	1102011331.0	RU		False			12.049367906737416	44.96	-0.2862868715636461	-1.6521000534624468	-0.9002760333283892	-0.557596117679506	-0.1403286367654321
387	Череповецкий Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ЧЕРЕПОВЕЦКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	3528051834.0	RU		False			12.046972436001935	44.96	-0.5323911797687227	-1.3458226731677478	-1.3176200593105174	-1.7646781472901427	-0.0186315754532232
388	Поволжский Государственный Университет Телекоммуникаций И Информатики	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕЛЕКОММУНИКАЦИЙ И ИНФОРМАТИКИ»	6317017702.0	RU		False			12.045831032892655	44.95	-0.4299795585217604	-1.4590228282687554	-1.3275469609953403	-1.3719062259732684	-0.2165831671732012
389	Майкопский Государственный Технологический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «МАЙКОПСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ»	105014177.0	RU		False			12.037077049964568	44.95	-0.4530437097839053	-1.4755625636659166	0.4314141669576247	-1.3974659203050197	0.0803018937140197
390	Донской Государственный Технический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ДОНСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ»	6165033136.0	RU		False			11.993591191096572	44.91	-0.1154349023416787	-1.740568090723495	0.9204526908536712	-1.5615288423078129	-0.0297276878245277
391	"Государственное Образовательное Учреждение Высшего Образования Московской Области ""Государственный Гуманитарно-Технологический Университет"	"ГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННЫЙ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	5034082850.0	RU		False			11.976742158317	44.89	-0.5259570590014234	-1.4502711095249394	-1.4173869981417098	-0.7621258195145219	0.4261767917803301
392	Астраханский Государственный Технический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"""	3016018094.0	RU		False			11.779785589216578	44.72	0.0555186480912565	-1.906665357209073	0.8198000385439529	-1.4935545042351617	0.0442521952858182
393	Самарский Государственный Социально-Педагогический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «САМАРСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ»	6317008539.0	RU		False			11.772340399727312	44.71	-0.3207744071193668	-1.538450247849451	-0.3460240189588159	-2.132517304526181	0.5784171760057951
394	"Религиозная Организация - Духовная Образовательная Организация Высшего Образования ""Саратовская Православная Духовная Семинария"" Саратовской Епархии Русской Православной Церкви"	"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ - ДУХОВНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""САРАТОВСКАЯ ПРАВОСЛАВНАЯ ДУХОВНАЯ СЕМИНАРИЯ"" САРАТОВСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ"	6450526235.0	RU		False			11.767382222395398	44.71	-0.5603234186075985	-1.503406880933588	-1.298217479119935	-0.0142068301639934	-0.9768134021762916
395	Петрозаводская Государственная Консерватория Имени А.К. Глазунова	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ПЕТРОЗАВОДСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ А.К. ГЛАЗУНОВА»	1001041114.0	RU		False			11.747090260494764	44.69	-0.1597275144702185	-1.808220572284177	2.004854291235536	-1.030140133416369	0.461599249239441
396	Ивановский Государственный Медицинский Университет» Министерства Здравоохранения Российской Федерации	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ» МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ	3728012776.0	RU		False			11.69343481681636	44.64	-0.9455439395187684	-1.1166703375444171	-0.2922879315739234	-1.551023212620971	1.432719031164017
397	Ивановский Государственный Химико-Технологический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	3728012818.0	RU		False			11.68329013547872	44.63	0.266098633455631	-2.0758515349106594	0.4174168486275737	-1.5516748883550864	0.4440948250634154
398	Заполярный Государственный Университет Им. Н.М. Федоровского	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЗАПОЛЯРНЫЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. Н.М. ФЕДОРОВСКОГО"""	2457007351.0	RU		False			11.624383811433349	44.58	-0.2934180791693854	-1.6743539585806313	-1.501325763859823	-0.6539995485676198	-0.6784731845071021
399	Восточно-Сибирский Государственный Университет Технологий И Управления	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВОСТОЧНО-СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕХНОЛОГИЙ И УПРАВЛЕНИЯ»	323060215.0	RU		False			11.48313435128857	44.46	-0.2481032575424834	-1.6523787179537095	-0.3301364757458767	-1.8107834936602505	-0.2226045937015825
400	Сыктывкарский Государственный Университет Имени Питирима Сорокина	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СЫКТЫВКАРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ПИТИРИМА СОРОКИНА"""	1101483236.0	RU		False			11.458905491613171	44.43	-0.445177748238919	-1.4625470404516507	-0.8660799796267113	-2.1978418496408603	0.4316849051220356
401	Чеченский Государственный Педагогический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧЕЧЕНСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	2020000549.0	RU		False			11.43379357134091	44.41	-0.5306389218818671	-1.3652890456888933	-1.0716003218894292	-2.4590982284416185	-0.2027311542731742
402	Бурятская Государственная Сельскохозяйственная Академия Имени В.Р. Филиппова	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БУРЯТСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ИМЕНИ В.Р. ФИЛИППОВА"	323049356.0	RU		False			11.41930840065249	44.4	-0.1967253778146117	-1.65190161411023	-0.8496040613633786	-2.328797625416136	0.4233493558850754
403	Волгоградский Государственный Аграрный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ»	3446501024.0	RU		False			11.396708160241149	44.38	-0.1143170689270251	-1.8008652666806413	-0.965678708444718	-1.3780096857952324	0.4068742737440419
404	"Алтайский Государственный Медицинский Университет"" Министерства Здравоохранения Российской Федерации"	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АЛТАЙСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"	2225003156.0	RU		False			11.279483583911755	44.28	-0.5822788842150456	-1.525023453764187	1.03633509821008	-1.0099589314492252	1.2536204784621896
405	Горский Государственный Аграрный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ГОРСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ»	1503014227.0	RU		False			11.24310316727376	44.24	-0.4023917028473574	-1.537722208381561	-1.1535217294840512	-1.969605492144872	0.4244932444870727
406	Адыгейский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «АДЫГЕЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	105017636.0	RU		False			11.23963829983725	44.24	-0.1729829359059032	-1.8046900353424276	1.4012107477191986	-1.4783521863208522	-0.1023757389799341
407	Пермский Государственный Гуманитарно-Педагогический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПЕРМСКИЙ ГОСУДАРСТВЕННЫЙ ГУМАНИТАРНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	5904101146.0	RU		False			11.206884964437815	44.21	-0.7721026480200742	-1.2293942426369917	-0.6459116533129928	-2.312920540958065	0.329245316996659
408	Рыбинский Государственный Авиационный Технический Университет Имени П.А. Соловьева	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЫБИНСКИЙ ГОСУДАРСТВЕННЫЙ АВИАЦИОННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ П.А. СОЛОВЬЕВА"""	7610029476.0	RU		False			11.20324313888356	44.21	-0.3833745180670801	-1.6317665628229818	-0.6157323742799967	-1.2132401873393457	0.1757828562052955
409	Братский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «БРАТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	3805100148.0	RU		False			11.15916874118068	44.17	-0.339571143728498	-1.6474694200966007	-1.3219648865297509	-1.2941949268376869	-0.2247538243091336
410	Ковровская Государственная Технологическая Академия Имени В.А. Дегтярева	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «КОВРОВСКАЯ ГОСУДАРСТВЕННАЯ ТЕХНОЛОГИЧЕСКАЯ АКАДЕМИЯ ИМЕНИ В.А. ДЕГТЯРЕВА»	3305007006.0	RU		False			11.143920333240978	44.16	-0.5002419925790448	-1.4920325788054205	-1.435734052861552	-1.5903670047146763	-0.4894661843008411
411	Орловский Государственный Аграрный Университет Имени Н.В. Парахина	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ОРЛОВСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ Н.В. ПАРАХИНА»	5753000457.0	RU		False			11.138600319494152	44.15	-0.0962893695114183	-1.8567978994531853	0.1312365383402249	-1.5462331093241417	0.7971971652270211
412	Петербургский Государственный Университет Путей Сообщения Императора Александра I	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ ИМПЕРАТОРА АЛЕКСАНДРА I»	7812009592.0	RU		False			11.119830732484552	44.13	0.2300800840313292	-2.2484318801818177	0.9478192063618684	-0.2466114040055186	1.069750167684411
413	Государственный Аграрный Университет Северного Зауралья	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ СЕВЕРНОГО ЗАУРАЛЬЯ"""	7202010269.0	RU		False			11.09259447725925	44.11	-0.0445861972189108	-1.922983847623979	-1.2781038741956587	-0.9627056439538082	0.2728710084520462
414	"Кузбасский Гуманитарно-Педагогический Институт Федерального Государственного Бюджетного Образовательного Учреждения Высшего Образования ""Кемеровский Государственный Университет"	"КУЗБАССКИЙ ГУМАНИТАРНО-ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"""	4207017537.0	RU		False			11.037354831221126	44.06	-0.7827858047294899	-1.2927641603941338	-1.5493004918621738	-1.43042503240497	-0.6824565965792487
415	Курганский Государственный Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КУРГАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"""	4501050909.0	RU		False			11.025657660972058	44.05	-0.6530041237529611	-1.4053532330929734	-1.2469667959967452	-1.3935197594972204	-0.6828085531190807
416	Тихоокеанский Государственный Медицинский Университет» Министерства Здравоохранения Российской Федерации	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ТИХООКЕАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ» МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ	2538017661.0	RU		False			10.983706342099808	44.01	-0.7574060044685096	-1.3780151171927737	-0.4926494124665679	-1.2137274747475844	1.321095276009753
417	"Донецкий Государственный Медицинский Университет Имени М.Горького"" Министерства Здравоохранения Российской Федерации"	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ДОНЕЦКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ М.ГОРЬКОГО"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"	9303004441.0	RU		False			10.95583046656794	43.99	-1.036453078645245	-1.077924699309375	-1.5115394770371893	-1.927101491309976	1.1214982710569588
